activity_comment,assay_chembl_id,assay_description,assay_type,canonical_smiles,data_validity_comment,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,undefined_stereo,canonical_smiles_clean
975058,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CN(CC(F)F)CC(F)(F)C3)nc21,,CHEMBL5728077,CHEMBL5815310,8.96,=,=,Ki,nM,1.1,Ki,nM,1.1,False,COc1cccc2c1nc(N)n1nc([C@@H]3CN(CC(F)F)CC(F)(F)C3)nc21
975059,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CN(CC(F)F)CC(F)(F)C3)nc21,,CHEMBL5728077,CHEMBL5815310,8.33,=,=,Ki,nM,4.7,Ki,nM,4.7,False,COc1cccc2c1nc(N)n1nc([C@@H]3CN(CC(F)F)CC(F)(F)C3)nc21
975060,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21,,CHEMBL5728077,CHEMBL6043386,7.68,=,=,Ki,nM,21.0,Ki,nM,21.0,True,COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21
975061,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21,,CHEMBL5728077,CHEMBL5882255,7.27,=,=,Ki,nM,54.0,Ki,nM,54.0,True,COc1cccc2c1nc(N)n1nc([C@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21
975062,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21,,CHEMBL5728077,CHEMBL6041429,9.52,=,=,Ki,nM,0.3,Ki,nM,0.3,True,COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@@H]3N(CC(F)(F)F)C4)nc21
975063,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21,,CHEMBL5728077,CHEMBL6013361,8.0,=,=,Ki,nM,9.9,Ki,nM,9.9,True,COc1cccc2c1nc(N)n1nc([C@@H]3CC4CC[C@H]3N(CC(F)(F)F)C4)nc21
975064,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(S(=O)(=O)c4ccccc4)C3)nc21,,CHEMBL5728077,CHEMBL6022581,8.92,=,=,Ki,nM,1.2,Ki,nM,1.2,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(S(=O)(=O)c4ccccc4)C3)nc21
975065,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ccccc4)C3)nc21,,CHEMBL5728077,CHEMBL5820326,8.89,=,=,Ki,nM,1.3,Ki,nM,1.3,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ccccc4)C3)nc21
975066,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)C)C3)nc21,,CHEMBL5728077,CHEMBL5866760,8.36,=,=,Ki,nM,4.4,Ki,nM,4.4,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)C)C3)nc21
975067,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4cccs4)C3)nc21,,CHEMBL5728077,CHEMBL5773023,8.57,=,=,Ki,nM,2.7,Ki,nM,2.7,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4cccs4)C3)nc21
975068,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ocnc4C)C3)nc21,,CHEMBL5728077,CHEMBL6046518,8.82,=,=,Ki,nM,1.5,Ki,nM,1.5,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)c4ocnc4C)C3)nc21
975069,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc(C(=O)N2CCC[C@@H](c3nc4c5cccc(OC)c5nc(N)n4n3)C2)c1,,CHEMBL5728077,CHEMBL5987060,8.72,=,=,Ki,nM,1.9,Ki,nM,1.9,False,COc1cccc(C(=O)N2CCC[C@@H](c3nc4c5cccc(OC)c5nc(N)n4n3)C2)c1
975070,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)F)C3)nc21,,CHEMBL5728077,CHEMBL5991609,8.96,=,=,Ki,nM,1.1,Ki,nM,1.1,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C(=O)C(C)(C)F)C3)nc21
975071,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(C)(C)F)C3)nc21,,CHEMBL5728077,CHEMBL5741831,9.22,=,=,Ki,nM,0.6,Ki,nM,0.6,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC(C)(C)F)C3)nc21
975072,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCOCC4)C3)nc21,,CHEMBL5728077,CHEMBL5999742,8.3,=,=,Ki,nM,5.0,Ki,nM,5.0,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCOCC4)C3)nc21
975073,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cccnc4)C3)nc21,,CHEMBL5728077,CHEMBL5871022,8.42,=,=,Ki,nM,3.8,Ki,nM,3.8,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cccnc4)C3)nc21
975074,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cc(F)cc(C(F)(F)F)c4)C3)nc21,,CHEMBL5728077,CHEMBL5841149,8.7,=,=,Ki,nM,2.0,Ki,nM,2.0,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cc(F)cc(C(F)(F)F)c4)C3)nc21
975075,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCCC4)C3)nc21,,CHEMBL5728077,CHEMBL5884787,8.01,=,=,Ki,nM,9.7,Ki,nM,9.7,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(CC4CCCC4)C3)nc21
975076,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cnc(C)s4)C3)nc21,,CHEMBL5728077,CHEMBL5872486,8.68,=,=,Ki,nM,2.1,Ki,nM,2.1,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(Cc4cnc(C)s4)C3)nc21
975077,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CCC(F)(F)CC4)C3)nc21,,CHEMBL5728077,CHEMBL5938182,8.23,=,=,Ki,nM,5.9,Ki,nM,5.9,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CCC(F)(F)CC4)C3)nc21
975078,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc(C3CCCN(c4ccccc4)C3)nc21,,CHEMBL5728077,CHEMBL5823431,9.05,=,=,Ki,nM,0.9,Ki,nM,0.9,True,COc1cccc2c1nc(N)n1nc(C3CCCN(c4ccccc4)C3)nc21
975079,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccccc4)C3)nc21,,CHEMBL5728077,CHEMBL5949200,7.47,=,=,Ki,nM,34.0,Ki,nM,34.0,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccccc4)C3)nc21
975080,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc(C3CCN(c4cccc(F)c4)C3)nc21,,CHEMBL5728077,CHEMBL5859422,8.85,=,=,Ki,nM,1.4,Ki,nM,1.4,True,COc1cccc2c1nc(N)n1nc(C3CCN(c4cccc(F)c4)C3)nc21
975081,CHEMBL5735982,"Competition Binding Assay: Binding affinities of compounds of the invention for the human A2A receptor were determined in a competition binding assay using Scintillation Proximity technology. Thus, 1^μg (^ denotes 1 μg of membrane/well), or preferably 0.25 μg of membranes from HEK293 cells expressing the human A2a receptor were incubated with a compound of the invention at concentrations ranging from 3000 nM to 0.15 nM in a reaction mixture containing also 0.5 nM of a tritiated form of 5-amino-7-[2-phenethyl]-2-(furan-2-yl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine (the tritiated compound) and 25 μg of wheat germ agglutin-coated yttrium silicate SPA beads for one hour at room temperature with agitation. The beads were then allowed to settle to the bottom of the wells for 1 hr, after which the membrane-associated radioactivity was determined by scintillation counting in a TopCount microplate reader. Ki values were determined using the Cheng-Prusoff equation.",B,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CC4)C3)nc21,,CHEMBL5728077,CHEMBL5790420,8.92,=,=,Ki,nM,1.2,Ki,nM,1.2,False,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(C4CC4)C3)nc21
